# Forces      
# CofR        : (2.875000e-01 1.270000e-01 2.286000e-01)
# Time        forces(pressure viscous)	moments(pressure viscous)
109           	((1.593316e-02 1.247125e+00 1.341576e+01) (5.856987e-03 8.676911e-03 3.719840e-01)) ((3.565219e-02 8.223316e-02 3.666505e-02) (4.634336e-03 1.740647e-03 -8.455866e-04))
110           	((1.012531e-02 1.254729e+00 1.341057e+01) (5.738789e-03 8.616506e-03 3.714929e-01)) ((3.592533e-02 8.092125e-02 3.707281e-02) (4.637643e-03 1.720611e-03 -8.359044e-04))
111           	((-1.642691e-03 1.274151e+00 1.340336e+01) (5.610740e-03 8.561471e-03 3.709849e-01)) ((3.578089e-02 7.879184e-02 3.775576e-02) (4.637345e-03 1.699287e-03 -8.247031e-04))
112           	((-1.431719e-02 1.297163e+00 1.339729e+01) (5.474566e-03 8.513651e-03 3.705145e-01)) ((3.522681e-02 7.665103e-02 3.860532e-02) (4.636246e-03 1.676172e-03 -8.117632e-04))
113           	((-2.753442e-02 1.322080e+00 1.339309e+01) (5.326121e-03 8.473964e-03 3.700491e-01)) ((3.441412e-02 7.456438e-02 3.956273e-02) (4.632479e-03 1.650814e-03 -7.976129e-04))
114           	((-3.483851e-02 1.335273e+00 1.339105e+01) (5.179343e-03 8.438001e-03 3.696091e-01)) ((3.398418e-02 7.313374e-02 4.002308e-02) (4.628496e-03 1.625029e-03 -7.828631e-04))
115           	((-5.051335e-02 1.367859e+00 1.338976e+01) (5.020164e-03 8.418161e-03 3.691755e-01)) ((3.264720e-02 7.077321e-02 4.123639e-02) (4.620609e-03 1.598284e-03 -7.666110e-04))
116           	((-6.638834e-02 1.402454e+00 1.338949e+01) (4.865353e-03 8.402138e-03 3.687579e-01)) ((3.115003e-02 6.853830e-02 4.246138e-02) (4.611123e-03 1.572036e-03 -7.505274e-04))
117           	((-7.337586e-02 1.417531e+00 1.338850e+01) (4.706893e-03 8.395588e-03 3.683523e-01)) ((3.057129e-02 6.712516e-02 4.278875e-02) (4.597924e-03 1.544698e-03 -7.337736e-04))
118           	((-8.984219e-02 1.456868e+00 1.338944e+01) (4.565246e-03 8.397465e-03 3.679761e-01)) ((2.881066e-02 6.500058e-02 4.386766e-02) (4.582658e-03 1.518998e-03 -7.181374e-04))
119           	((-1.051297e-01 1.494285e+00 1.339104e+01) (4.427484e-03 8.410519e-03 3.676097e-01)) ((2.722668e-02 6.309817e-02 4.472334e-02) (4.563454e-03 1.494435e-03 -7.031119e-04))
120           	((-1.104240e-01 1.507982e+00 1.339076e+01) (4.306121e-03 8.425875e-03 3.672588e-01)) ((2.682583e-02 6.198012e-02 4.467177e-02) (4.543641e-03 1.470948e-03 -6.883653e-04))
121           	((-1.226361e-01 1.541721e+00 1.339405e+01) (4.190051e-03 8.445025e-03 3.669050e-01)) ((2.569671e-02 6.034933e-02 4.500371e-02) (4.520114e-03 1.446650e-03 -6.739314e-04))
122           	((-1.324653e-01 1.570291e+00 1.339820e+01) (4.087780e-03 8.454202e-03 3.665778e-01)) ((2.498070e-02 5.893454e-02 4.511994e-02) (4.497551e-03 1.424457e-03 -6.603669e-04))
123           	((-1.395761e-01 1.591847e+00 1.340303e+01) (3.988355e-03 8.461449e-03 3.662656e-01)) ((2.472339e-02 5.776154e-02 4.502429e-02) (4.472619e-03 1.402628e-03 -6.477591e-04))
124           	((-1.409963e-01 1.597787e+00 1.340444e+01) (3.898525e-03 8.464439e-03 3.659879e-01)) ((2.488931e-02 5.715974e-02 4.464603e-02) (4.449120e-03 1.382350e-03 -6.368333e-04))
125           	((-1.436533e-01 1.610422e+00 1.341107e+01) (3.811104e-03 8.460468e-03 3.657174e-01)) ((2.514782e-02 5.635670e-02 4.408040e-02) (4.422987e-03 1.363730e-03 -6.266767e-04))
